Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Myanmar,MMR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,94.8749880877,98.6114337157,98.8389877438,91.3259970312,89.6494471798,127.0298664738,..,..,..
Myanmar,MMR,Net migration,SM.POP.NETM,-94108,-87907,-105415,-114598,-100783,-66213,-35370,-34988,-34989,-37979
Myanmar,MMR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1168500000,1536660034.17969,1542339965.82031,1711839965.82031,2043739990.23438,2870260009.76563,1506560058.59375,1003340026.85547,..,..
Myanmar,MMR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1933727555.49391,2254714796.43757,2452869388.04774,2673495005.35447,2553189788.15473,2671564197.66884,1282095273.68297,1260825013.02677,1100000000,..
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,78.2278679487965,78.8867551089188,79.5020114898506,80.0861758847863,80.6507017006282,81.2302112859485,81.7980020531049,82.3644215300228,..,..
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.800670952631538,0.792792538685626,0.772302033467657,0.72443284342539,0.702425162747352,0.711376906349628,0.696558038955431,0.690074759264932,0.698879396261223,..
Myanmar,MMR,"Population, total",SP.POP.TOTL,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798,..
Myanmar,MMR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,18.2,..,10.3,..,..,..,..,..,..,..
Myanmar,MMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,32.1,..,24.8,..,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,..,..
Myanmar,MMR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,18.5,..,19.5,..,..,..,..,..,..
Myanmar,MMR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,103.588432312012,..,..,..,..,..,..
Myanmar,MMR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,18.5063974234852,16.789835742121,15.9852528823652,7.01300899608592,14.3891961645863,..,..,..,..,..
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,117.938522338867,120.053680419922,118.851997375488,..,..,..,..,..,..
Myanmar,MMR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.01693999767303,1.00469994544983,1.01078999042511,..,..,..,..,..,..
Myanmar,MMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,67.0034103393555,71.2600784301758,75.6469802856445,..,..,..,..,..,..
Myanmar,MMR,Surface area (sq. km),AG.SRF.TOTL.K2,676590,676590,676590,676590,676590,676590,676590,676590,..,..
Myanmar,MMR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,6.01128503979476,7.17585983640205,6.07774232896579,2.75697125272766,6.01765247726484,..,..,..,..,..
Myanmar,MMR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.1,4.08911261867793,4.2,4.61941895301145,3.8,3.9,3.9,3.9,3.9,4
Myanmar,MMR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,3.44355399984989,5.29617068465908,4.35923941722529,4.8924253229778,3.68247626160146,3.89794441390712,7.13022145858569,7.02818324308264,6.9922871350232,..
Myanmar,MMR,Urban population growth (annual %),SP.URB.GROW,1.49974044023539,1.54021058329061,1.56695668591704,1.56842863488972,1.5912370371944,1.6437449023718,1.67757063193085,1.71192856243818,1.76646378575273,..
Namibia,NAM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,75.199,74.209,73.644,73.17,71.902,70.074,68.37,66.897,66.034,..
Namibia,NAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.65042679589334,6.72011763526388,7.67615608936274,7.76829756756805,7.08397673847435,9.15817808891199,9.56300379482636,8.75962281408037,7.71825514163059,..
Namibia,NAM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.5762987012987,4.5762987012987,4.5762987012987,4.5762987012987,4.5762987012987,4.5762987012987,4.5762987012987,..,..,..
Namibia,NAM,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,69.9095211420117,80.9856381771807,80.1815422511782,81.7430098476058,91.1660798276226,97.5710441875321,104.597842765303,89.0949962330929,..,..
Namibia,NAM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1611.42231394516,1623.88442501741,1648.68063663885,1667.23120504305,1566.87772166245,1426.28781843195,1251.00158403272,1230.93981233791,..,..
Namibia,NAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,716.980313790667,759.461668268778,714.96952269735,733.192598513029,718.386643363248,678.332492787498,680.918008419653,692.461356441068,..,..
Namibia,NAM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.3708484097637,35.0094674181023,33.6208040771432,35.8825645595703,36.4008818615818,33.6778689517423,31.9564108832988,40.3451238515484,43.4122407828397,..
Namibia,NAM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.604,3.574,3.511,3.462,3.404,3.349,3.303,3.248,3.212,..
Namibia,NAM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,838879062.71593,358727049.605925,280476974.998847,234372724.533504,-176478261.583527,-150172760.720263,840286915.80155,1056043502.65038,2294376188.51043,..
Namibia,NAM,Forest area (sq. km),AG.LND.FRST.K2,69939.5,69229.4,68519.3,67809.2,67099.1,66389,65678.9,64968.8,..,..
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,11335161083.5061,10722018732.0936,12895153370.9132,13682019076.4022,12541928303.48,10583748541.5258,12402486183.6396,12567271004.6761,12351025066.9131,..
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.26417453763675,0.0337944502063294,-1.02724808856709,1.05993949860752,-0.839152163419357,-8.10140201443319,3.60382919248703,5.34966408559102,4.159985754998,..
Namibia,NAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5180,4580,4430,4670,4870,4240,4140,4300,4280,..
Namibia,NAM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10450,10000,9710,9490,9370,9320,9340,10250,10700,..
Namibia,NAM,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,12290654229.7104,11165440937.0553,11102308051.1635,12039722259.1212,12897673495.782,11564289697.4393,11647853466.2617,12435438143.9388,12676672048.205,..
Namibia,NAM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,24809465414.0739,24391252952.4007,24338464104.0801,24458424743.3071,24844901951.7511,25419362967.3688,26257533214.0787,29604951329.908,31700681494.4348,..
Namibia,NAM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.5564396891943,22.0299428254904,17.7664956160323,14.9163471003735,15.3291127102813,13.9292034235476,17.5126568387859,19.9908884764423,27.7535483924063,..
Namibia,NAM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.439319534089059,2.22542142743533,0.181864832454908,0.219642433912158,0.015870922203356,0.0232766057778038,0.0666275179134238,0.0563656557154242,0.0640756369249413,..
Namibia,NAM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85,75,80,82,80,90,91,89,86,..
Namibia,NAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.8681833775841,58.9567205420598,47.5988620240004,45.8313007368101,46.5002688810536,43.2473734519041,51.5878922090636,58.7630360231284,66.1982315495627,..
Namibia,NAM,Income share held by lowest 20%,SI.DST.FRST.20,2.8,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.5636536225028,27.5134032744188,26.0770180870695,26.869904619845,27.0505811124767,25.8187349480714,24.4475967861445,27.073075065009,30.0192114707926,..
Namibia,NAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.86457435077661,7.96867201225912,9.91903698902131,4.42848894081101,0.926315844160413,4.63153061468802,1.5343303300027,6.44785295155228,6.41362439275798,..
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.008,60.81,61.661,62.579,63.546,64.071,60.85,64.19,67.385,..
Namibia,NAM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,103.783262657978,100.326256358811,93.1125024622309,115.311928099933,87.2274161937643,84.1478797900093,87.0309375086312,108.408579674383,103.044078779292,..
Namibia,NAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.52800016778678,3.97104492479212,3.52238850010305,3.33269228396146,3.29742631401913,3.48015259214476,3.21504841090915,2.91723613941163,2.73954354378882,..
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,111.7016048,114.4876454,113.3498609,114.6990872,115.4093117,116.4327399,115.2226488,113.1970166,..,..
Namibia,NAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55,54.2,51.9,50.1,47.8,45.7,43.8,42,40.7,..
Namibia,NAM,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,101.0466384632,102.0437053412,102.3223755816,103.7394581494,105.9233807888,103.7229310978,..,..,..
Namibia,NAM,Net migration,SM.POP.NETM,12755,14002,16080,17920,19676,27056,31327,22212,11675,4211
Namibia,NAM,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,142380004.882813,170190002.441406,190449996.948242,159500000,144259994.506836,180309997.558594,182589996.337891,325309997.558594,..,..
Namibia,NAM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,46673693.3503089,66479264.6968217,48292447.4746354,53670691.329037,65593517.2338818,64026883.0532919,72291500.1467872,82371495.5419147,87666070.5312331,..
Namibia,NAM,Population density (people per sq. km of land area),EN.POP.DNST,2.88391696728978,2.96276281747622,3.04492098774429,3.13052144444849,3.21939292351419,3.31446027523716,3.41380072635402,3.50989566252475,..,..
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2.65295870908636,2.69727890929136,2.73527353433315,2.77246337174234,2.79932223646079,2.91019887709682,2.95314556354467,2.77600581415178,2.50947899094054,..
Namibia,NAM,"Population, total",SP.POP.TOTL,2374300,2439213,2506853,2577327,2650494,2728762,2810548,2889662,2963095,..
Namibia,NAM,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,22.9,..,..,..,..,..,..,..,..,..
Namibia,NAM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,17.4,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.9,12.7,12.5,12.3,12.1,11.8,11.4,11,..,..
Namibia,NAM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,100.320167541504,..,..,..,..,..,..
Namibia,NAM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,35.6552012546896,31.0662242067809,32.6896921958431,30.7315444486879,32.2396187199815,33.0317167416936,30.206766036628,31.2951687801176,..,..
Namibia,NAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,129.000563185028,130.084174844398,133.525698475318,134.243888085138,135.136432340696,133.689566642952,134.114715714876,133.527472902537,..,..
Namibia,NAM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,Surface area (sq. km),AG.SRF.TOTL.K2,824290,824290,824290,824290,824290,824290,824290,824290,..,..
Namibia,NAM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,33.4223868666157,29.673463838066,31.3076966346094,28.9317139130964,30.3930951920007,31.2059110714252,28.0639865897267,27.1715483207126,..,..
Namibia,NAM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.2,23.2471318730565,23.3,23.2471700646525,23.2,23.2,23.2,23.2,24.5,24.4
Namibia,NAM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,Urban population growth (annual %),SP.URB.GROW,4.96957446782206,4.93430702461114,4.8886588548789,4.84651654939174,4.79793255765283,4.83315963768481,4.80394044290597,4.55426687204043,4.21840178019346,..
Nauru,NRU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,91.55,96.441,91.365,85.09,80.497,79.717,80.579,78.372,76.239,..
Nauru,NRU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,71.9757769939104,72.5859443303977,60.271918073276,54.4619738243153,60.7116162836823,43.6028219952139,30.6167037290449,53.6776309627748,42.6666791692663,..
Nauru,NRU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.075,4.027,3.879,3.683,3.531,3.466,3.425,3.379,3.331,..
Nauru,NRU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Forest area (sq. km),AG.LND.FRST.K2,0,0,0,0,0,0,0,0,..,..
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,84383388.6448573,97276023.0784346,108862278.516511,130937589.753517,124871111.377973,124530027.301054,175513984.500084,156803087.302496,154170289.321861,..
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.69801727367511,4.36324053905588,-6.01122998653516,-1.21912201456978,8.48673659193109,1.98181949377276,7.20659466591439,3.02263627499464,0.590699675931191,..
Nauru,NRU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12160,11640,11310,12690,15790,17210,19400,22520,23980,..
Nauru,NRU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13780,14210,13670,13070,15050,16450,18330,21670,23550,..
Nauru,NRU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,133230811.380135,129741743.733691,128045321.020243,145630555.145248,182941101.908602,200321491.949659,227107707.357747,265776973.09373,284727873.499239,..
Nauru,NRU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,150996253.302172,158476001.796794,154784423.090168,149975459.550085,174400673.354388,191513189.963509,214651270.927235,255756424.132798,279608462.273939,..
Nauru,NRU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,95,99,95,98,98,98,98,..
Nauru,NRU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,129.162010769894,98.0284402812588,82.4408994335614,85.8368065709318,95.6494332016505,91.5120955455106,79.9436152925061,111.057167509189,98.6931676730083,..
Nauru,NRU,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-8.18935000109762,26.2510936824673,14.9235600448444,18.4724386773845,-4.72850619813472,4.33105392665381,18.0815764631453,-10.8014231608239,5.37381833304376,..
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.897,60.996,61.101,61.238,61.393,61.527,61.331,61.93,62.109,..
Nauru,NRU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,120.876871192369,70.9321761071221,53.2783263315615,42.7684671036156,94.4974371556808,57.0143615469993,63.2428238217946,80.993303247275,76.5387420099157,..
Nauru,NRU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,84.04112651,86.56116114,85.60178052,..,82.42664029,81.20178644,79.92327366,..,..,..
Nauru,NRU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.6,16.1,14.7,13.4,12.2,11.1,10.2,9.5,8.9,..
Nauru,NRU,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,86.4554356303,82.2776215734,76.5481063512,80.8676454805,89.4615633385,100.9797100421,..,..,..
Nauru,NRU,Net migration,SM.POP.NETM,-86,-105,-115,-131,-171,-214,-137,-144,-148,-121
Nauru,NRU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,31250000,22680000.3051758,25760000.2288818,37529998.7792969,54330001.8310547,28250000,33759998.3215332,35490001.6784668,..,..
Nauru,NRU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,10420480.4071044,11739815.5443732,10346242.8603205,6535565.31379847,3727921.86561155,2483818.70691777,1190603.30264038,918715.857745893,880605.811639709,..
Nauru,NRU,Population density (people per sq. km of land area),EN.POP.DNST,547.7,557.5,566.2,573.85,579.35,582.15,585.45,590.05,..,..
Nauru,NRU,Population growth (annual %),SP.POP.GROW,1.95433948782621,1.77348115445981,1.54848693435255,1.34206654488781,0.953874731639391,0.482136103995375,0.565263581170869,0.782649677702407,0.625107627709329,..
Nauru,NRU,"Population, total",SP.POP.TOTL,10954,11150,11324,11477,11587,11643,11709,11801,11875,..
Nauru,NRU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,3.8,..
Nauru,NRU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,120.42552947998,..,..,102.214019775391,92.9577484130859,..,..,111.384620666504,..
Nauru,NRU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,86.5995117046318,94.0969410713538,92.8153807114862,102.742554691003,129.065622738377,138.995845177871,..,..,..,..
Nauru,NRU,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.2410423452769,111.742889404297,..,..,100,96.9712829589844,..,94.9424133300781,100.64102935791,..
Nauru,NRU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,0.974319994449615,..,..,1.00600004196167,..,..,..,..,..
Nauru,NRU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,77.0186309814453,..,..,86.3603668212891,77.8472213745117,..,89.922981262207,88.4923095703125,..
Nauru,NRU,Surface area (sq. km),AG.SRF.TOTL.K2,20,20,20,20,20,20,20,20,..,..
Nauru,NRU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.0750727285013,25.3127258791675,22.6523815757308,28.8565753776279,34.2277700861486,44.4022650945608,..,..,..,..
Nauru,NRU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,0,0,0,0
Nauru,NRU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Urban population growth (annual %),SP.URB.GROW,1.95433948782621,1.77348115445981,1.54848693435255,1.34206654488781,0.953874731639391,0.482136103995375,0.565263581170869,0.782649677702407,0.625107627709329,..
Nepal,NPL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,81.619,78.814,75.975,72.782,71.667,70.275,68.777,68.33,67.169,..
Nepal,NPL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.518508431071,25.5178753726064,23.6995484588973,22.3346720502565,21.583372760027,22.1800901927916,22.0214522780508,20.9143699814879,21.1895508386773,..
Nepal,NPL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,4.79167507568113,..,..,..
Nepal,NPL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,58,58,..,77.2,..,..,..,..,..
Nepal,NPL,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,52.6,..,..,46.6681216103216,..,..,57.2,..,..
Nepal,NPL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,140.851504309521,175.636517829682,203.596711008124,229.988302220869,231.188329835535,257.262042794567,306.293365125237,321.045264151601,..,..
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,426.325523071049,458.265548485248,484.157515782647,504.622833977068,482.761158642892,524.601266425712,524.354689003349,519.950604103483,..,..
Nepal,NPL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.2145885930146,8.17957803966234,7.8121886555374,7.81564102219889,7.77993647445109,6.80528982553742,5.11917148482606,6.70239086588436,6.95504448280066,..
Nepal,NPL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4142916401.3,4297388214,4963402939.1,5510938186.4,6515787783.1,7905810313,8820883327.7,9183774214.5,9968496284,..
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.273,2.226,2.173,2.12,2.08,2.051,2.025,2.002,1.984,..
Nepal,NPL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,51895699.9282915,105996375.590659,196265098.563575,68261793.9439986,185563265.634425,126626337.460302,196326024.03483,66059660.9475711,74821496.037077,..
Nepal,NPL,Forest area (sq. km),AG.LND.FRST.K2,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,59620.3,..,..
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,24360801286.7638,24524109483.5293,28971588940.364,33111525237.149,34186180699.0255,33433659301.2466,36924841394.2605,41182939600.67,40908073366.8455,..
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.97605327162971,0.433113719381524,8.97727935643466,7.62237610397935,6.65705543110467,-2.3696206292072,4.838149614115,5.63131455871746,1.95254463264347,..
Nepal,NPL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,870,860,970,1120,1240,1190,1250,1380,1430,..
Nepal,NPL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3000,3010,3640,3980,4300,4290,4570,5130,5460,..
Nepal,NPL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,24128375452.3877,24065937869.437,27232902794.1982,31521660761.3272,35197856079.8989,34584610733.5805,36938812371.0019,41059735664.6951,42332900721.6582,..
Nepal,NPL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,83445512808.502,84283663269.3559,101989475099.996,111813669660.341,122315293663.124,124139939433.761,134717047770.225,152516393549.948,162029083046.352,..
Nepal,NPL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.2774348228797,28.2409992005605,37.3250540069226,39.5478003347409,41.3787409098363,30.4402815093929,35.1635974648363,37.6438482526402,31.6586844616973,..
Nepal,NPL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.635275666598571,0.822614406932481,1.1842599479754,0.63057636781078,1.07452984569387,2.44880014385554,1.24783157075866,0.617520704475872,..,..
Nepal,NPL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,85,83,90,91,92,87,90,90,93,..
Nepal,NPL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.4511417965013,33.9359080825022,36.8302219662053,40.6317459241789,41.4695901124501,34.1135757694721,37.9346333063959,42.271010614,34.6824502284482,..
Nepal,NPL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,8.7,..,..
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.1616546305814,12.6554177698827,12.8625858898462,13.2006396345706,13.0106754137816,12.0473199260523,11.7920425516347,12.1812284731197,12.0536194904685,..
Nepal,NPL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.40904543328786,7.15033478751282,8.26141254915089,4.3558584680418,4.69115593292496,3.21740233241114,6.76271216331268,8.24119195323605,5.41614518486134,..
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.374,68.444,68.74,69.036,69.299,69.106,68.385,70.087,70.354,..
Nepal,NPL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.2658353196536,39.2715584900984,38.268525840339,40.7652619543364,38.9280104647062,32.0395679799268,47.6021002022019,36.4981231202725,32.1745780642589,..
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.40442686748261,1.48659217187396,1.55784923539464,1.4683282240739,1.33766548315175,1.35853467346652,1.26680103555809,1.11017534040148,1.07668555382218,..
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,99.65856976,115.2869264,128.0766788,137.4358818,134.2096779,130.203706,127.2282803,..,..,..
Nepal,NPL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.2,36.4,34.6,33,31.4,29.9,28.6,27.5,26.5,..
Nepal,NPL,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,99.9502132189,94.6227794904,88.942905345,87.3696566322,102.3637780535,106.6861919916,..,..,..
Nepal,NPL,Net migration,SM.POP.NETM,-221062,-341748,-368787,-295151,182203,162139,130001,-379321,-409782,-401282
